role,perf,area,sex,id,age,salary,vol_leave
Ind,2,Marketing,Female,4418,22.80632394,61699.64544,0
Ind,2,Finance,Male,3743,27.25918652,57915.51252,0
Ind,2,Finance,Female,6191,25.81013194,62310.98226,0
Ind,2,Finance,Female,2956,27.41813571,63732.9411,0
Ind,2,Finance,Male,9701,25.56888879,66208.96503,0
Ind,2,Finance,Male,4481,23.69211846,59536.20157,0
Ind,2,Finance,Female,6115,27.87199526,61757.32722,0
Ind,2,Finance,Male,11039,25.3341494,59463.78156,0
Ind,2,Finance,Male,5936,24.86184851,62741.84849,0
Ind,2,Finance,Female,7210,24.04211997,53966.5898,0
Ind,2,Finance,Male,3147,24.07845656,61871.78374,0
Ind,2,Marketing,Male,4979,24.57069126,58229.53654,1
Ind,2,Finance,Male,7035,27.21080073,65555.75525,0
Ind,2,Finance,Female,9399,26.45611063,60188.65477,0
Ind,2,Marketing,Male,6196,31.03548585,67654.0468,0
Ind,2,Marketing,Male,7168,23.89340516,61477.22049,0
Ind,2,Finance,Male,3032,27.04942043,60610.79115,0
Ind,2,Finance,Female,2601,29.09052863,56618.3392,0
Ind,2,Marketing,Female,10266,34.58179341,68725.35468,0
Ind,2,Marketing,Male,6809,26.94714464,65861.56807,1
Ind,2,Finance,Female,2117,26.00547369,52337.22859,1
Ind,2,Marketing,Male,2438,24.18753826,52282.4809,0
Ind,2,Sales,Female,5780,24.93791333,75925.45683,0
Ind,2,Finance,Female,6737,28.30612418,59387.22387,1
Ind,2,Finance,Female,10466,26.39872743,59412.30358,1
Ind,2,Marketing,Male,3536,24.48499501,72042.03026,0
Ind,2,Finance,Female,9413,33.25244462,56467.2194,0
Ind,2,Finance,Female,6986,25.51323363,67162.28502,0
Ind,2,Finance,Female,10631,22.48700314,63262.29905,0
Ind,2,Finance,Female,3464,32.85596346,61368.12945,0
Ind,2,Finance,Female,2130,27.35453857,57476.26206,1
Ind,2,Finance,Female,7353,31.77202256,62931.38954,0
Ind,2,Finance,Female,8811,31.9310404,56020.55121,1
Ind,2,Finance,Female,1514,24.51029074,58036.71648,1
Ind,2,Finance,Male,10581,23.47081447,56915.10209,0
Ind,2,Finance,Female,10155,28.45013833,55312.6243,0
Ind,2,Finance,Male,3535,22.52526195,61723.7765,0
Ind,2,Finance,Female,5900,23.4799232,75036.97662,0
Ind,2,Finance,Female,7363,28.88462684,60389.01605,0
Ind,2,Finance,Female,8456,24.31151263,59267.25521,0
Ind,2,Other,Female,3400,25.3077686,63057.71499,1
Ind,2,Finance,Female,1410,22.61332704,58874.20253,1
Ind,2,Marketing,Female,7011,25.98016089,52657.5067,0
Ind,2,Sales,Male,5335,27.08762705,54425.4565,1
Ind,2,Finance,Female,11010,26.08830266,68216.77855,0
Ind,2,Finance,Male,6095,25.84452455,65066.85356,0
Ind,2,Sales,Female,6491,25.55144178,58102.32413,0
Ind,2,Sales,Female,5155,24.05196482,55926.58545,1
Ind,2,Finance,Female,6518,23.24706578,61785.6887,0
Ind,2,Finance,Male,11080,26.97026292,58570.7197,0
Ind,2,Sales,Male,7046,24.47849662,55041.18698,0
Ind,2,Finance,Female,6888,23.24486595,59550.28231,1
Ind,2,Marketing,Male,4657,25.40958438,62002.30351,0
Ind,2,Finance,Male,6992,23.74652756,59143.57372,0
Ind,2,Marketing,Male,4658,24.22344224,52697.64177,1
Ind,2,Finance,Female,5797,26.15204154,60569.83929,1
Ind,2,Finance,Male,4526,22.46779174,63527.42385,0
Ind,2,Finance,Male,5988,23.49586125,63298.48709,0
Ind,2,Finance,Female,9565,25.27220094,54172.15424,0
Ind,2,Marketing,Male,5392,26.07952446,63527.74271,0
Ind,2,Finance,Female,1187,25.53056285,56520.26993,1
Ind,2,Finance,Female,9047,23.05042182,57370.11642,1
Ind,2,Finance,Female,6131,23.91960979,65739.82263,0
Ind,2,Marketing,Male,4667,28.01879933,49240.78737,0
Ind,2,Finance,Male,4414,24.59837318,65156.54017,0
Ind,2,Finance,Female,3302,25.54716702,55229.04875,0
Ind,2,Marketing,Female,1570,28.51917013,56473.82391,0
Ind,2,Finance,Female,3054,28.12980759,55621.82681,0
Ind,2,Finance,Male,3082,27.20478738,62827.46925,0
Ind,2,Sales,Female,5541,31.32482087,65341.92042,1
Ind,2,Marketing,Male,9449,26.73769825,69892.70479,0
Ind,2,Finance,Female,3506,25.33225761,62022.7735,0
Ind,2,Marketing,Female,3760,24.85663596,62188.10224,0
Ind,2,Marketing,Female,2671,24.84498497,56714.14113,0
Ind,2,Sales,Female,7369,23.60117268,68454.73579,0
Ind,2,Sales,Female,10286,28.03130013,59012.17732,1
Ind,2,Finance,Male,10499,23.80295366,57116.80665,1
Ind,2,Finance,Male,2482,27.61007691,68234.92508,0
Ind,2,Finance,Male,6856,27.6864857,63482.46725,0
Ind,2,Finance,Female,1932,23.68104553,63388.05568,0
Ind,2,Marketing,Male,9057,23.10672048,61509.27266,0
Ind,2,Finance,Female,4856,26.01830669,59138.67229,0
Ind,2,Finance,Male,10383,22.78813325,57822.36154,0
Ind,2,Marketing,Male,4687,26.80402474,68643.663,0
Ind,2,Marketing,Male,10274,26.97373047,62869.79864,0
Ind,2,Finance,Female,3522,24.79425103,55313.72931,1
Ind,2,Finance,Female,1338,26.04444918,62478.51057,0
Ind,2,Marketing,Male,3598,25.64586843,62823.16134,0
Ind,3,Marketing,Female,10702,30.06117423,58676.12932,1
Ind,2,Marketing,Female,3414,30.99318258,51104.39814,1
Ind,2,Marketing,Male,6881,28.63595445,64874.74199,0
Ind,2,Finance,Female,1218,24.21380681,63091.34275,1
Ind,2,Finance,Female,1219,34.18060087,56195.49543,0
Ind,2,Finance,Male,7600,24.8021766,62575.01364,0
Ind,2,Finance,Male,2460,25.4329394,49702.8216,1
Ind,2,Marketing,Male,10164,30.20405613,58914.57076,1
Ind,2,Finance,Male,8215,25.29671383,57989.71693,0
Ind,2,Marketing,Female,2692,31.91772259,58439.88803,1
Ind,2,Sales,Male,4292,24.03138387,62195.5088,1
Ind,2,Finance,Female,1468,28.30521058,55730.02719,0
Ind,2,Marketing,Female,5975,27.14740174,55315.07181,1
Ind,2,Finance,Male,10482,23.91366366,56360.03753,0
Ind,2,Finance,Female,1798,32.11421548,60986.78609,0
Ind,2,Finance,Female,3419,25.10970935,65143.14166,0
Ind,2,Finance,Male,2266,32.68888398,62153.63835,0
Ind,2,Finance,Male,6238,24.9632352,56621.92425,0
Ind,2,Marketing,Male,3617,24.86432879,59583.02535,0
Ind,2,Finance,Female,8279,24.45028166,53734.08134,0
Ind,2,Marketing,Female,3796,28.36585405,55841.06992,1
Ind,2,Marketing,Male,2526,22.2910458,50965.95051,0
Ind,2,Finance,Female,3424,24.04904036,59124.73576,1
Ind,2,Finance,Female,2454,28.45869815,66321.80091,0
Ind,2,Marketing,Male,5809,24.94710401,61836.1899,0
Ind,2,Finance,Female,1238,25.54450694,63726.37257,0
Ind,2,Finance,Male,1424,22.44038298,62525.71471,0
Ind,2,Sales,Female,8867,26.27410734,62817.28001,1
Ind,2,Marketing,Female,7086,30.38806655,61704.32101,0
Ind,2,Finance,Female,2338,23.12936393,63446.44421,1
Ind,2,Finance,Female,6710,24.46630978,58849.75232,1
Ind,2,Marketing,Male,1443,27.61693135,65851.58412,0
Ind,2,Sales,Female,6686,28.3768781,61893.05696,1
Ind,2,Sales,Male,6145,30.24356,57955.24196,1
Ind,2,Finance,Female,7443,28.43238592,57170.23312,1
Ind,2,Finance,Female,4167,23.99219965,60268.54774,0
Ind,2,Marketing,Female,9279,24.22609618,58020.5877,0
Ind,2,Sales,Female,8512,24.10548283,66820.68014,1
Ind,2,Marketing,Male,5823,29.8933601,59445.59487,0
Ind,2,Finance,Male,11036,25.76483278,55836.48031,0
Ind,2,Finance,Female,3685,26.51163355,61814.99301,0
Ind,2,Finance,Female,1259,27.35895855,59010.49931,0
Ind,2,Sales,Female,5238,25.38816034,63932.02787,0
Ind,2,Marketing,Male,2548,24.04231508,55013.58905,0
Ind,2,Finance,Female,4419,24.87526694,64355.78968,0
Ind,2,Finance,Female,6605,24.30567509,49919.75221,0
Ind,2,Finance,Female,5876,23.90424253,59511.15088,1
Ind,2,Sales,Female,3422,26.53316636,58131.61412,0
Ind,2,Finance,Female,3449,27.88553981,57978.77453,1
Ind,2,Sales,Male,10778,24.23722064,57520.5709,1
Ind,2,Finance,Male,1449,22.68583807,56471.34816,1
Ind,2,Sales,Male,4948,23.98957594,63674.44688,0
Ind,2,Finance,Female,1996,28.32214364,65013.53235,0
Ind,2,Sales,Male,1791,23.9442193,59566.76763,1
Ind,2,Finance,Male,1212,26.65709748,56760.68066,0
Ind,2,Finance,Male,5586,28.32808733,50366.43828,0
Ind,2,Finance,Female,3215,23.59224094,59868.7663,0
Ind,2,Finance,Male,2148,26.4689166,58509.80291,1
Ind,2,Sales,Male,8720,25.60341937,57471.85201,1
Ind,2,Sales,Male,5077,22.5340847,63096.64656,0
Ind,2,Finance,Male,9601,24.66113795,62895.97015,0
Ind,2,Finance,Male,2313,28.31320221,59247.92887,0
Ind,2,Marketing,Female,8212,27.32592686,54971.75089,0
Ind,2,Finance,Female,3829,28.41312604,52760.39353,1
Ind,2,Finance,Female,8201,23.58370713,62884.74602,0
Ind,2,Finance,Male,4380,27.36786211,63316.73956,0
Ind,2,Other,Female,11049,29.20824845,58897.53453,0
Ind,2,Sales,Male,9458,27.43259874,58486.13876,1
Ind,2,Finance,Male,8272,24.59173681,51739.12606,0
Ind,2,Finance,Female,1284,23.67088933,65558.60347,0
Ind,2,Other,Female,1213,24.24084715,61379.00934,0
Ind,2,Other,Female,6682,27.23360413,64923.09013,0
Ind,2,Marketing,Male,3670,22.4443543,65583.44513,0
Ind,2,Marketing,Male,4765,26.16897126,57473.27434,0
Ind,2,Marketing,Female,3487,22.45388028,59782.281,0
Ind,2,Finance,Female,2748,25.16210247,64745.09127,1
Ind,2,Finance,Female,2992,25.73717807,65863.74871,1
Ind,2,Finance,Female,5268,25.60428451,46162.38441,0
Ind,2,Finance,Male,6583,24.38554294,53257.54901,0
Ind,2,Finance,Female,7176,28.71616604,60359.68994,0
Ind,2,Finance,Male,2211,29.85708358,64590.21791,1
Ind,2,Finance,Female,1177,28.19613154,54850.92284,0
Ind,2,Finance,Female,1543,26.67072943,49719.75651,0
Ind,2,Finance,Male,11079,27.636882,67974.116,0
Ind,2,Sales,Male,5100,28.24645174,59284.63419,0
Ind,2,Sales,Male,4862,28.4457566,55898.86113,1
Ind,2,Marketing,Male,7527,23.02066376,59903.49683,0
Ind,2,Finance,Female,4580,23.76652406,66538.00224,0
Ind,2,Marketing,Male,10285,24.58462584,58107.0884,0
Ind,2,Finance,Male,10473,26.06493286,58042.86235,0
Ind,2,Finance,Female,2603,30.01261542,56653.45179,0
Ind,2,Marketing,Female,7877,29.6937536,56294.9305,0
Ind,2,Marketing,Female,8242,28.14986723,61642.81169,0
Ind,2,Finance,Female,4225,23.82624395,57431.79535,1
Ind,2,Finance,Male,8055,23.30904496,61735.59241,1
Ind,2,Finance,Male,8054,28.66746615,60621.98775,0
Ind,2,Finance,Female,1311,25.9345393,58491.90201,1
Ind,2,Finance,Female,10785,22.91725838,57950.35684,0
Ind,2,Sales,Female,9667,27.56243792,67416.62897,0
Ind,2,Marketing,Male,1511,23.72174616,55955.53411,0
Ind,2,Finance,Female,8365,32.2881296,53784.44203,0
Ind,2,Finance,Female,5569,22.67907665,62960.08475,1
Ind,2,Marketing,Male,2607,24.12509669,67899.27231,0
Ind,2,Sales,Female,10765,26.03027411,64862.99364,0
Ind,2,Sales,Female,10766,25.73859677,51977.70268,1
Ind,2,Sales,Female,2021,27.71255103,57010.77089,0
Ind,2,Finance,Female,5451,27.34718917,61338.22252,0
Ind,2,Marketing,Female,4249,24.11860529,63614.79893,0
Ind,2,Finance,Female,9342,27.43148283,59991.63444,0
Ind,2,Marketing,Male,10399,23.85953112,52669.81336,0
Ind,2,Finance,Male,4790,23.53398551,56425.51792,0
Ind,2,Marketing,Female,9354,22.7254168,62818.44668,0
Ind,2,Finance,Female,2421,28.82824497,56525.99555,1
Ind,2,Marketing,Male,9178,24.48080093,57174.7818,0
Ind,2,Other,Female,5631,23.68054732,65994.30089,1
Ind,2,Finance,Female,2295,27.75632311,54243.92493,0
Ind,2,Finance,Female,9712,27.70753084,67476.42446,0
Ind,2,Other,Female,3686,24.4865741,56420.43957,0
Ind,2,Marketing,Male,9912,26.81068044,56816.49732,0
Ind,2,Finance,Female,5828,25.97287427,62534.02854,0
Ind,2,Finance,Female,2426,35.75542261,62405.98958,1
Ind,2,Marketing,Male,5906,27.04839357,62828.60845,0
Ind,2,Marketing,Female,4993,26.41012449,66773.03888,0
Ind,2,Finance,Male,11000,25.30507819,58478.57953,1
Ind,2,Sales,Female,10787,23.56192796,67794.69808,0
Ind,2,Marketing,Male,9509,22.86647896,63474.01714,0
Ind,2,Sales,Female,2774,29.23193321,63364.64519,0
Ind,2,Marketing,Male,1539,31.61010398,56134.30753,0
Ind,2,Finance,Female,3653,27.73798741,64641.28867,0
Ind,2,Other,Male,8745,23.51559273,49522.89689,0
Ind,2,Finance,Male,5782,25.13849455,64479.26434,0
Ind,2,Marketing,Female,3543,26.01958147,47444.73157,1
Ind,2,Marketing,Male,8707,32.06012979,64390.84582,0
Ind,2,Finance,Female,10824,26.52021801,59366.85957,0
Ind,2,Marketing,Male,1546,28.12242523,61891.08244,0
Ind,2,Sales,Female,8612,23.01393581,67710.67117,1
Ind,2,Finance,Female,10527,24.89985623,58869.99461,1
Ind,2,Sales,Female,2053,27.51585288,58015.85018,1
Ind,2,Finance,Male,7977,24.08196191,60826.12973,0
Ind,2,Finance,Male,9070,22.95947631,61385.10113,0
Ind,2,Finance,Female,3055,31.25534245,62384.96376,1
Ind,2,Finance,Male,5647,29.23183322,59132.94783,0
Ind,2,Finance,Female,2085,24.52157473,58489.18532,1
Ind,2,Sales,Female,5338,29.26719042,56823.14755,1
Ind,2,Finance,Male,9928,28.96441405,60956.19468,0
Ind,2,Sales,Female,4367,24.41098113,53018.80881,1
Ind,2,Finance,Female,5595,25.78923073,54930.66657,0
Ind,2,Sales,Male,1885,23.58186823,66093.46931,0
Ind,2,Marketing,Male,8120,27.9488656,62025.35508,0
Ind,2,Finance,Female,7193,22.63036708,65972.68127,0
Ind,2,Marketing,Male,2655,23.33933347,60993.72077,0
Ind,2,Marketing,Female,6843,29.44276243,61107.91255,0
Ind,2,Finance,Male,4709,24.29364911,58868.41666,0
Ind,2,Finance,Female,2827,24.51130907,62069.37798,0
Ind,2,Other,Male,1482,24.43084701,64185.10938,0
Ind,2,Sales,Female,6444,23.36417052,59783.21781,0
Ind,2,Finance,Male,10664,23.82508184,65261.62767,0
Ind,2,Sales,Female,2436,25.75491506,46305.90051,0
Ind,2,Finance,Female,10848,23.3653713,53405.22318,1
Ind,2,Marketing,Female,9402,28.57282085,62489.15016,0
Ind,2,Finance,Male,5691,23.72094536,74319.59751,0
Ind,2,Finance,Female,10487,23.90910731,61288.45078,0
Ind,2,Finance,Female,3926,31.7391436,56074.2234,0
Ind,2,Finance,Female,5266,31.2626694,64371.50513,0
Ind,2,Finance,Male,10064,25.96652089,56862.45356,0
Ind,2,Marketing,Female,10501,28.0396169,58249.4752,0
Ind,2,Finance,Female,4538,25.53247406,65489.99213,0
Ind,2,Finance,Male,3027,30.88702475,62120.1583,0
Ind,2,Finance,Female,10251,27.34534735,55178.75865,1
Ind,2,Finance,Male,5945,25.46891581,67672.38308,0
Ind,2,Marketing,Male,9235,23.48523577,57910.15787,1
Ind,2,Finance,Female,6488,26.86713758,51361.60746,0
Ind,2,Finance,Female,3087,24.8300694,56682.86398,1
Ind,2,Marketing,Male,6322,24.04363534,64521.12386,0
Ind,2,Finance,Female,7584,24.35402765,50577.87013,1
Ind,2,Finance,Female,1876,32.84608679,59098.79799,1
Ind,2,Sales,Female,1729,24.24209842,64310.291,0
Ind,2,Marketing,Female,10149,22.58647192,54092.41274,0
Ind,2,Finance,Male,4498,25.52521677,63317.19782,0
Ind,2,Finance,Male,3381,26.66678881,55448.05409,0
Ind,2,Finance,Female,7954,30.43570508,64256.05638,0
Ind,2,Sales,Female,2097,24.70675617,61104.50065,1
Ind,2,Marketing,Female,6147,22.57299449,68593.33885,1
Ind,2,Finance,Female,4224,22.22765963,66928.81093,1
Ind,2,Sales,Female,4287,27.64424619,61815.86012,0
Ind,2,Marketing,Female,10521,23.7447271,57052.6968,1
Ind,2,Finance,Male,8146,25.45999196,57935.27163,1
Ind,2,Finance,Male,5960,24.35258389,62960.53908,0
Ind,2,Marketing,Female,7244,24.44620552,52888.70361,1
Ind,2,Sales,Female,10364,26.10591014,61993.98669,1
Ind,2,Marketing,Female,1780,24.83756285,47946.2058,1
Ind,2,Sales,Male,10675,24.37769645,57458.23991,1
Ind,2,Finance,Male,3413,29.79381852,65332.72379,0
Ind,2,Finance,Female,6265,23.09383089,61426.23546,0
Ind,2,Sales,Female,6484,22.83255425,61540.71932,0
Ind,2,Sales,Female,3815,22.29393473,59779.66321,1
Ind,2,Sales,Female,9036,26.05090654,61160.22125,1
Ind,2,Other,Male,2255,22.33628761,68931.77794,0
Ind,2,Sales,Female,4919,24.26029488,67583.44431,1
Ind,2,Finance,Male,6700,23.71965078,60532.74652,0
Ind,2,Finance,Male,7310,29.24949541,61303.40994,0
Ind,2,Sales,Male,3395,24.61228632,59467.29803,1
Ind,2,Marketing,Male,10519,29.57151943,62178.03866,0
Ind,2,Other,Male,2394,23.20042169,65400.06048,0
Ind,2,Sales,Male,4491,23.57093252,59138.28314,0
Ind,2,Sales,Male,9960,22.16309431,54874.66892,0
Ind,2,Finance,Female,7373,27.51819374,53685.6565,1
Ind,2,Finance,Male,4037,30.21211995,66305.9956,0
Ind,2,Other,Male,1172,24.43460696,56597.17507,0
Ind,2,Sales,Male,5225,24.88238703,61092.64191,0
Ind,2,Finance,Female,10898,24.49833068,64980.044,0
Ind,2,Finance,Female,3050,22.53934564,63924.74289,0
Ind,2,Finance,Male,8782,26.14456309,57987.70013,1
Ind,2,Finance,Female,5801,23.42708845,66700.05563,0
Ind,2,Sales,Male,4138,25.48168004,65181.98994,0
Ind,2,Finance,Male,1615,25.54419249,52219.63855,0
Ind,2,Sales,Female,10270,27.19264076,60160.54865,0
Ind,2,Other,Female,8648,23.3527409,68693.83861,0
Ind,2,Sales,Female,5777,25.79729164,58993.92292,1
Ind,2,Sales,Female,7966,24.97541814,56707.73645,1
Ind,2,Marketing,Female,7276,23.51421435,71181.3338,0
Ind,2,Finance,Male,8183,26.33022746,62711.11441,0
Ind,3,Marketing,Male,9287,27.63283191,64941.94405,0
Ind,2,Other,Female,6748,24.21622327,59253.20012,0
Ind,2,Marketing,Female,4611,29.54643296,57937.07694,0
Ind,2,Marketing,Male,6305,27.58844569,54785.02692,0
Ind,2,Marketing,Male,10384,22.78849893,56520.64016,0
Ind,2,Finance,Male,9887,24.1068498,59460.74791,1
Ind,2,Finance,Female,2535,24.8001844,59680.64065,1
Ind,2,Finance,Female,3994,23.67569652,57762.87729,1
Ind,2,Finance,Female,4361,24.82053234,63981.19239,0
Ind,2,Finance,Female,5089,34.15605556,60252.17898,0
Ind,2,Finance,Female,7275,24.44164465,58438.62794,0
Ind,2,Finance,Male,4184,26.12174319,65941.54473,0
Ind,2,Sales,Male,4159,28.71515063,66626.15122,1
Ind,2,Finance,Female,7279,29.45605456,60681.95215,0
Ind,2,Finance,Male,7119,29.83809279,60273.44685,0
Ind,2,Sales,Female,3973,22.63497786,67443.86343,1
Ind,2,Marketing,Female,10574,29.03137828,54675.1126,1
Ind,2,Marketing,Female,10575,23.45089337,53097.64518,1
Ind,2,Finance,Female,2672,27.76108531,57047.50311,1
Ind,2,Sales,Male,3436,28.86326194,66041.23607,0
Ind,2,Marketing,Female,2925,23.5802305,56882.02977,1
Ind,2,Sales,Male,2346,25.48463515,52520.87066,1
Ind,2,Finance,Female,5710,25.76377259,57510.03307,0
Ind,2,Finance,Male,7841,28.4821553,58765.39627,0
Ind,2,Finance,Female,5468,26.61387639,66172.59262,0
Ind,2,Finance,Male,7112,34.15323494,56068.27447,0
Ind,2,Sales,Female,10547,29.00054679,63727.5698,1
Ind,2,Marketing,Female,9492,23.91497217,69204.0976,0
Ind,2,Sales,Female,6176,25.48965318,65024.95166,0
Ind,2,Finance,Male,4931,24.6461726,55894.25075,0
Ind,2,Finance,Female,5112,25.93411428,61292.88231,0
Ind,2,Finance,Female,7297,23.5038429,51821.07366,1
Ind,2,Finance,Female,9850,24.23154888,52829.99349,0
Ind,2,Sales,Female,7637,24.67654783,65746.80899,1
Ind,2,Finance,Female,10704,23.58639996,62483.65053,0
Ind,3,Sales,Female,2784,25.89150042,56757.21644,1
Ind,2,Finance,Female,9733,27.71494561,63119.41369,1
Ind,2,Finance,Female,2809,25.21205821,63187.51019,0
Ind,2,Finance,Female,10951,25.42619884,63805.82093,0
Ind,2,Marketing,Female,10597,23.55914126,57855.39931,0
Ind,3,Sales,Male,10379,25.44055123,62252.06027,0
Ind,2,Finance,Female,10953,23.90276114,61588.38341,0
Ind,2,Other,Male,7177,27.49206923,52448.91974,0
Ind,2,Marketing,Male,2770,27.990716,68897.02854,0
Ind,2,Sales,Female,9836,24.59060213,72977.47529,0
Ind,2,Other,Female,1167,35.83803774,58836.40811,0
Ind,2,Sales,Female,4371,23.6850306,61117.68848,1
Ind,2,Finance,Male,9442,26.6466009,56177.51805,0
Ind,2,Finance,Female,5495,26.96959172,65674.75122,0
Ind,2,Other,Male,5001,28.15357317,59829.19341,1
Ind,2,Finance,Male,4710,27.94054648,59273.21362,1
Ind,2,Other,Female,7043,24.22236056,60936.23063,0
Ind,2,Other,Male,2284,27.02369883,63900.67247,0
Ind,2,Other,Male,4918,32.27932689,59167.51609,0
Ind,2,Finance,Male,9329,26.01447836,70643.27035,0
Ind,2,Marketing,Female,7620,24.97269435,57830.38713,1
Ind,3,Finance,Male,1436,24.73995245,60839.80031,0
Ind,2,Finance,Male,8241,23.74379913,64495.5325,0
Ind,2,Sales,Male,9672,24.310608,61445.26455,1
Ind,2,Finance,Male,4843,24.08898224,52321.35136,0
Ind,2,Sales,Male,10636,23.52882616,59541.00061,0
Ind,2,Other,Female,4096,27.36519833,56539.24302,1
Ind,2,Other,Male,11087,22.18983614,55634.67949,0
Ind,2,Finance,Female,9517,28.51457122,53928.56398,1
Ind,2,Other,Female,5072,25.09169449,70474.52037,1
Ind,2,Finance,Female,1379,22.37920121,55379.96528,0
Ind,2,Other,Male,6577,30.66759117,57932.15357,1
Ind,2,Other,Female,5473,23.152405,54282.19979,0
Ind,2,Sales,Male,8042,23.36598095,58584.52841,1
Ind,2,Finance,Female,10252,26.59857018,65324.36431,0
Ind,2,Other,Female,8941,28.61113219,59137.52977,0
Ind,2,Finance,Male,3152,26.61331026,62520.3348,0
Ind,2,Finance,Male,7890,25.75970178,54551.95268,0
Ind,2,Finance,Female,6247,24.73939797,60122.08803,0
Ind,2,Sales,Female,3305,24.55933473,52229.8032,1
Ind,2,Finance,Female,6128,24.42607642,62998.97788,0
Ind,2,Finance,Female,8678,23.29522001,64950.58876,0
Ind,2,Finance,Male,11055,23.16251244,52435.02973,0
Ind,2,Other,Male,2462,24.91786759,60850.29801,0
Ind,2,Finance,Male,1336,28.45884394,62468.73287,0
Ind,2,Other,Female,10076,27.46673936,53928.77018,0
Ind,2,Finance,Female,7226,27.15318066,47999.33297,1
Ind,2,Finance,Male,6320,30.81512894,61168.82987,0
Ind,2,Finance,Male,9118,24.6438241,58453.96657,0
Ind,2,Sales,Male,7511,22.58593828,60427.88358,0
Ind,2,Finance,Male,8268,24.0115505,54198.99465,0
Ind,2,Other,Female,1407,34.91778661,68394.12933,0
Ind,2,Other,Female,10677,27.27536492,64155.5968,1
Ind,2,Other,Female,6697,30.44304721,55873.41587,0
Ind,2,Finance,Female,5898,29.69479502,57750.92998,1
Ind,2,Sales,Female,7615,23.5855184,61958.53546,0
Ind,2,Finance,Female,6628,24.98118859,58336.20746,0
Ind,2,Sales,Female,6603,25.74536551,63909.61847,0
Ind,2,Other,Male,10390,27.96317658,60657.70542,0
Ind,2,Finance,Male,2811,32.59493891,63314.33291,0
Ind,2,Finance,Male,4633,24.07749653,57726.50107,0
Ind,2,Sales,Male,10436,23.7422929,61407.12336,0
Ind,2,Sales,Male,6429,23.81400848,70277.69546,0
Ind,2,Finance,Female,8093,29.00931444,60803.47164,0
Ind,2,Finance,Male,4272,26.09470825,56563.06429,1
Ind,3,Accounting,Male,9705,22.50548048,60824.73606,0
Ind,2,Finance,Female,5791,27.70453066,50073.18153,0
Ind,2,Other,Female,7707,23.29490536,65692.92326,0
Ind,2,Finance,Female,6156,32.87518157,61319.27898,0
Ind,2,Other,Female,4604,24.33319398,52060.00989,1
Ind,2,Sales,Male,3766,27.99146045,61011.60473,0
Ind,2,Finance,Male,3794,24.34404861,52324.94099,1
Ind,2,Finance,Male,2096,25.30381023,57454.31851,1
Ind,2,Finance,Female,7737,26.22318169,65517.4629,0
